"group"	"V1"	"V2"	"V3"	"V4"	"V5"	"_file"	"SHEET_ID"
"A"	8.07870590197854	17.0142030657735	4.56598070263863	16.6415466766339	8.79282706510276	1	"sheet1"
"A"	2.5709980353713	6.9711072568316	7.68895014794543	19.0295788869262	17.8095589957666	1	"sheet1"
"A"	11.1155332301278	1.22160635376349	1.4225271770265	1.12243943172507	10.8844929616898	1	"sheet1"
"A"	7.58644241211005	12.7361092609353	15.36861778819	10.4691482021008	18.951096566394	1	"sheet1"
"A"	16.0668842352461	18.2663966252003	7.09996499493718	7.88545544818044	3.74086908623576	1	"sheet1"
"A"	2.37159569305368	17.4771510222927	6.10855713160709	15.0638458812609	3.97131371451542	1	"sheet1"
"A"	6.51598193636164	9.14576154737733	4.60725573659874	17.6574716675095	9.74508762313053	1	"sheet1"
"A"	13.2654768791981	12.0828664724249	18.4444643664174	11.8141610869206	11.7796392440796	1	"sheet1"
"A"	13.7552625068929	7.40892560873181	12.8201379382517	18.1478412565775	10.3643702962436	1	"sheet1"
"A"	3.81424973299727	16.5439487064723	7.62537610181607	7.70241296477616	8.90828063245863	1	"sheet1"
"A"	3.54474055953324	7.10059211472981	13.9182999613695	11.1333265802823	17.3348301753867	1	"sheet1"
"A"	14.4081181879155	15.0805128656793	5.07433228520676	11.1492965181824	10.9017490479164	1	"sheet1"
"A"	10.8417496965267	2.70800515008159	10.6956896830816	5.75078184599988	13.0678039526101	1	"sheet1"
"A"	9.30703980079852	9.03175265016034	16.0882273300085	4.32259108335711	16.3482816289179	1	"sheet1"
"A"	3.47003049100749	6.75448451493867	4.41092319390737	13.0214408878237	3.97753194207326	1	"sheet1"
"A"	8.00678090075962	12.4882708385121	4.75447684689425	19.1842487263493	3.59399881726131	1	"sheet1"
"A"	16.3904692360666	2.36848945473321	17.4754829467274	13.2060574812349	13.6768702766858	1	"sheet1"
"A"	19.3976563340984	5.16951154801063	7.65831914544106	10.2147513721138	19.1228585024364	1	"sheet1"
"A"	14.9487356392201	4.66298787225969	3.26013830373995	2.53349315212108	17.1871465675067	1	"sheet1"
"A"	2.76872082683258	2.69457057025284	14.9269200800918	6.18676857510582	15.0639660090674	1	"sheet1"
"A"	18.4035256460775	11.8438773618545	5.9925186606124	11.5640929411165	1.20327611127868	1	"sheet1"
"A"	19.8589441203512	17.8349236934446	13.7239114276599	16.1223013533745	10.0326875266619	1	"sheet1"
"A"	5.64231381122954	14.5361910408828	16.0424325133208	16.7023982121609	17.8971027529333	1	"sheet1"
"A"	14.7851243228652	4.98897012951784	4.59140007384121	16.7953858138062	17.5417060598265	1	"sheet1"
"A"	10.6403236198239	15.049779399531	11.801513873972	9.73437960166484	3.69813110306859	1	"sheet1"
"A"	12.4143668450415	11.445893204771	16.5799036601093	18.2332439606544	7.53618681710213	1	"sheet1"
"A"	10.8949517782312	5.4986542747356	9.43472274602391	13.8937221174128	16.4438961565029	1	"sheet1"
"A"	6.44213373563252	11.7827699149493	19.6678280087654	10.1158340442926	4.34767876379192	1	"sheet1"
"A"	16.3034335458651	18.0323123743292	12.7004883293994	1.82617038232274	17.8511163422372	1	"sheet1"
"A"	2.21441452554427	10.1223577030469	3.04727991740219	15.2714460361749	16.3464871968608	1	"sheet1"
"A"	5.50342189986259	11.1392196288798	3.60442948527634	10.1763973394409	6.15347587573342	1	"sheet1"
"A"	13.3521704340819	8.44219957198948	2.76360408123583	4.88529106904753	17.6909506081138	1	"sheet1"
"A"	6.29756999132223	4.51439638040029	18.2475164756179	11.4976528945845	1.68671802640893	1	"sheet1"
"A"	18.9416815235745	1.61118394881487	19.7761439848691	9.98178072879091	7.49376025493257	1	"sheet1"
"A"	14.7157442129683	11.6103064909112	1.59424387989566	15.1532378725242	10.7529768180102	1	"sheet1"
"A"	2.56831163167953	9.74151380429976	7.0870895369444	2.46974778617732	17.0844068308361	1	"sheet1"
"A"	5.33086379361339	11.2573242185172	19.3446488766931	15.3252108318266	9.52658957801759	1	"sheet1"
"A"	5.85596161265858	16.7099130812567	8.71652970812283	18.9015323200729	17.7770038559102	1	"sheet1"
"A"	2.91171044344082	2.74162244005129	14.5906774040777	11.5941277903039	3.92378557147458	1	"sheet1"
"A"	14.3056057363283	1.09019584557973	13.0550923957489	4.65120466821827	2.61177447810769	1	"sheet1"
"A"	7.32620155788027	12.2417321233079	3.0428750955034	16.7683230340481	17.6021371192764	1	"sheet1"
"A"	18.3716635492165	6.19521112903021	14.1010775486939	14.3980486863293	8.21884018392302	1	"sheet1"
"A"	19.427458116319	9.51075496803969	18.6978490659967	3.2981411323417	16.5269119292498	1	"sheet1"
"A"	18.4658224622253	4.57709274813533	2.62520164367743	18.0230046259239	17.6750765955076	1	"sheet1"
"A"	7.26323511381634	10.5960624355357	13.502984381048	14.0706831875723	19.2610780564137	1	"sheet1"
"A"	8.15094590745866	1.10518750385381	11.0978958006017	16.0834745953325	14.4752637790516	1	"sheet1"
"A"	17.8384050375316	15.7550833011046	18.2055554988328	5.32754840329289	8.83770345593803	1	"sheet1"
"A"	16.8466778434813	15.6937773369718	1.52045779791661	15.2974477452226	5.17764367186464	1	"sheet1"
"A"	19.6391567683313	10.9900141868275	11.6515318767633	13.1457751626149	7.77339955349453	1	"sheet1"
"A"	1.03486895933747	14.1059198738076	8.44616459473036	10.1695809811354	18.0850421111099	1	"sheet1"
"A"	15.4812088543549	12.8157142002601	12.0046726709697	17.6432618773542	9.04928160412237	1	"sheet1"
"A"	17.948487381218	3.97654266050085	5.76980998879299	13.5461872771848	6.10184572753496	1	"sheet1"
"A"	16.2056678391527	6.89342699898407	5.85169498971663	3.25457623810507	10.3493349796627	1	"sheet1"
"A"	8.36421830672771	9.34594939416274	4.88479647249915	14.7421304504387	14.6123153837398	1	"sheet1"
"A"	10.3504321926739	14.3033208174165	4.52781136729755	14.6822922441643	5.82081414526328	1	"sheet1"
"A"	6.2707628486678	18.2274774587713	11.6163616268896	16.8869356198702	11.8889300492592	1	"sheet1"
"A"	4.95468548545614	8.09178311098367	4.45146665372886	13.8673220777418	15.5027209110558	1	"sheet1"
"A"	13.3618366681039	9.59758348809555	15.4491438961122	7.73607354587875	14.7999751456082	1	"sheet1"
"A"	17.4726205605548	16.6132386995014	18.4044553968124	6.04145786189474	10.159864497371	1	"sheet1"
"A"	19.2117610729765	4.24134604004212	12.5380413436797	12.4834943658207	2.32744010002352	1	"sheet1"
"A"	6.24722972069867	15.9518484100699	10.2275219112635	12.5223741650116	18.6994747396093	1	"sheet1"
"A"	16.0530416278634	14.1233332254924	11.4305944431107	15.1841482988093	15.6099439342506	1	"sheet1"
"A"	8.91406022873707	17.6698694101069	2.50527400453575	3.18809144943953	17.7735200079624	1	"sheet1"
"A"	18.6567737834994	12.0924673848785	15.7684667420108	9.60877623665147	11.7999457272235	1	"sheet1"
"A"	9.03822413482703	1.72182798897848	1.37253741151653	8.306010666769	5.66410242510028	1	"sheet1"
"A"	11.7175357826054	5.67151638772339	11.8256074155215	15.4084966233931	19.8107111095451	1	"sheet1"
"A"	12.7314264751039	2.68496732646599	8.44558342033997	18.950201369822	2.33330830023624	1	"sheet1"
"A"	12.3616228415631	18.8632709390949	9.32416573935188	12.6551067426335	12.7791622749064	1	"sheet1"
"A"	1.69139908254147	2.80568666337058	18.029326308053	11.351192723494	14.719567488879	1	"sheet1"
"A"	17.3990491824225	11.9830513955094	15.9193957736716	9.59689612523653	3.88440763228573	1	"sheet1"
"A"	15.1530965017155	1.52680620853789	19.8907116234768	6.02910333522595	3.8270959011279	1	"sheet1"
"A"	7.84047528426163	5.58756618387997	6.4627431682311	16.7027522872668	8.82464149571024	1	"sheet1"
"A"	9.81060190475546	6.18079554894939	11.1750850407407	9.82881450117566	18.493150288472	1	"sheet1"
"A"	1.67460782080889	13.7620110707358	18.7182042903733	13.0752247278579	8.17329458985478	1	"sheet1"
"A"	7.18881923565641	2.87241072556935	6.64942272612825	16.6330896657892	14.1483796939719	1	"sheet1"
"A"	5.87600258039311	16.8196894938592	10.1851868063677	6.65249602054246	7.64441333105788	1	"sheet1"
"A"	11.4045765828341	4.4806669165846	18.9423841750249	15.0370829543099	16.6552083203569	1	"sheet1"
"A"	18.154684714973	15.6943648462184	1.67805926455185	10.4599568478297	10.0635594085325	1	"sheet1"
"A"	4.75060000340454	12.2076479960233	18.3753491968382	8.88275325903669	13.0065704411827	1	"sheet1"
"A"	19.4359472924843	5.25344751612283	4.22222822718322	14.7460182826035	4.60956756095402	1	"sheet1"
"A"	17.1868431889452	16.8863121187314	9.98858132073656	4.48758637113497	2.12165419571102	1	"sheet1"
"A"	19.2694077375345	2.7100033282768	18.3625540570356	8.02591668744572	5.90153949148953	1	"sheet1"
"A"	16.0758443761151	3.63288013380952	17.7615046615247	4.13600087258965	7.37700227787718	1	"sheet1"
"A"	5.77832209784538	14.1625565136783	16.0728895682842	2.32377494778484	17.6318476963788	1	"sheet1"
"A"	18.7286765950266	7.47136480873451	2.17008640943095	9.27876736875623	19.2795292229857	1	"sheet1"
"A"	19.890922173392	11.9462644655723	3.35871389880776	11.1745409730356	15.2844174636994	1	"sheet1"
"A"	2.93717817100696	12.689364941325	15.8708786675707	10.3225978256669	14.9033071780577	1	"sheet1"
"A"	12.2321162496228	16.0997526054271	4.24818272120319	8.11475704191253	7.35979891871102	1	"sheet1"
"A"	14.1965591150802	8.44667296251282	4.21769657102413	12.2504306461196	14.3082380769774	1	"sheet1"
"A"	7.79965395783074	13.3835582660977	6.19778941990808	4.96349552739412	14.2161935018376	1	"sheet1"
"A"	10.2839572159573	1.20491446787491	3.64403793448582	19.7348335606512	17.0504260652233	1	"sheet1"
"A"	9.50415350380354	6.42124660452828	19.2901006469037	14.2428366239183	15.2728056369815	1	"sheet1"
"A"	11.5551932821982	12.5109386879485	10.052284806734	2.51797394454479	6.55372075363994	1	"sheet1"
"A"	10.1318443005439	2.96324420184828	13.8296925057657	8.71174771455117	18.2027139398269	1	"sheet1"
"A"	11.0532373916358	11.6315649852622	14.8776791016571	13.5479803688359	7.690139335813	1	"sheet1"
"A"	13.567494928604	2.92756623448804	8.56437324499711	15.8605702109635	15.2055172196124	1	"sheet1"
"A"	16.2258474128321	1.62431150046177	4.62609159969725	12.5112522898708	3.97703917697072	1	"sheet1"
"A"	16.3381163347512	5.33997858990915	1.42503767344169	10.2430668165907	18.0939933867194	1	"sheet1"
"A"	8.9729302150663	11.9970932190772	8.39934904337861	2.60671613528393	15.3056486235	1	"sheet1"
"A"	8.35998947615735	4.32895821984857	16.3150064609945	19.6691704452969	17.1355889914557	1	"sheet1"
"A"	13.9938292214647	3.48264678614214	14.3522694634739	6.34139353968203	17.3165211537853	1	"sheet1"
"A"	2.22382961260155	10.2774366626982	2.75879483716562	19.6845535198227	5.65601471159607	1	"sheet1"
"A"	9.57920998544432	16.4657970548142	19.9457440539263	14.0365204275586	15.5760704851709	1	"sheet1"
"A"	9.32840031199157	4.36037483741529	12.9511656521354	1.25997772323899	13.1153306800406	1	"sheet1"
"A"	11.2211426389404	8.86899922904558	13.2667470045853	8.35130704706535	3.89567907107994	1	"sheet1"
"A"	11.7438445065636	2.71075598616153	12.1189164842945	15.1240890405606	8.7374027450569	1	"sheet1"
"A"	5.89087120001204	12.8035848352592	16.3994199542794	12.2134050000459	10.3903278736398	1	"sheet1"
"A"	5.14757846668363	12.3957305210643	5.39568650978617	15.0568590480834	9.38373391795903	1	"sheet1"
"A"	4.24206033046357	2.38591325981542	9.54823115863837	8.78978866990656	11.6695413154084	1	"sheet1"
"A"	12.3281843299046	17.5726639754139	4.45735664106905	11.7599439551122	16.3682105422486	1	"sheet1"
"A"	16.0714133698493	3.56697815633379	11.4187367071863	9.3190898518078	18.3448385831434	1	"sheet1"
"A"	1.22905873251148	17.8079833639786	1.80849462072365	8.02311337203719	4.7175954869017	1	"sheet1"
"A"	1.86407744931057	10.2907568656374	14.8753905596677	7.83482517651282	7.85554320411757	1	"sheet1"
"A"	11.0294958238956	5.05390386492945	10.0671279320959	5.77687331358902	13.9789593853056	1	"sheet1"
"A"	14.7192813542206	10.9499853013549	19.1797173621599	15.5740514576901	16.6073696233798	1	"sheet1"
"A"	10.5169118761551	8.87848952482454	18.1768733228091	9.86164270341396	15.8010713884141	1	"sheet1"
"A"	8.3787482061889	11.0958552381489	4.81131840520538	9.93920897808857	16.5700877960771	1	"sheet1"
"A"	13.4485602648929	15.6563526967075	7.68819397757761	4.38607916655019	15.5722079349216	1	"sheet1"
"A"	7.15481843915768	8.66695465007797	3.99020172958262	12.6507715068292	15.3048325285781	1	"sheet1"
"A"	1.32083224924281	9.68009298993275	2.08469517622143	14.3707985372748	7.59448158345185	1	"sheet1"
"A"	9.13535985955968	19.3899310522247	15.6658965379465	14.0272545767948	13.5582027297933	1	"sheet1"
"A"	11.6259842733853	10.8655496626161	9.56984882429242	2.80130745074712	2.40079349186271	1	"sheet1"
"A"	16.5678955642506	16.9352472589817	12.8108562636189	8.56838552257977	4.03579328674823	1	"sheet1"
"A"	14.8392573895399	4.38100055838004	8.39920428395271	12.1617331576999	7.21391087095253	1	"sheet1"
"A"	5.26412926916964	11.3931343373843	1.92444878770038	16.6823046500795	9.94111149199307	1	"sheet1"
"A"	4.82073675701395	12.5901658849325	8.9431604964193	1.855197701836	10.5940449563786	1	"sheet1"
"A"	11.0657284760382	1.74716111412272	4.84396521025337	6.83225724752992	3.28836682531983	1	"sheet1"
"A"	7.20612455857918	13.8567302823067	14.7962925592437	7.61304250406101	14.2901633344591	1	"sheet1"
"A"	6.66401704470627	13.978061074391	16.5567280356772	13.9026284341235	11.7665173548739	1	"sheet1"
"A"	15.490718486486	1.69043081393465	3.11380960303359	16.0519516610075	18.9332000049762	1	"sheet1"
"A"	2.93000779510476	5.24550787103362	3.40589330624789	17.4930985050742	5.79667793633416	1	"sheet1"
"A"	5.33426283323206	18.246788989054	18.4604729858693	11.550792631926	13.4568509326782	1	"sheet1"
"A"	12.2083625828382	1.31345714069903	19.4246500188019	6.64425558922812	17.4678527540527	1	"sheet1"
"A"	5.12295975140296	4.05960980220698	6.52301755500957	2.40385401924141	17.6130958895665	1	"sheet1"
"A"	7.46458002738655	18.962011762429	12.9005416622385	3.08648362150416	11.8539433951955	1	"sheet1"
"A"	15.5546786049381	8.00395937706344	12.7789939146023	6.71055269893259	2.48824508395046	1	"sheet1"
"A"	10.6774565868545	4.20864251768216	12.0748976746108	19.5412592063658	17.7212400017306	1	"sheet1"
"A"	1.05900864535943	11.1642194662709	1.49559259833768	6.09750653686933	19.9216894814745	1	"sheet1"
"A"	4.98097894294187	8.49882282549515	15.0936532949563	9.86331407912076	10.8923916823696	1	"sheet1"
"A"	4.3606893683318	17.7844627154991	4.03916804422624	7.16036606114358	19.0407648803666	1	"sheet1"
"A"	12.7429865347221	5.75981005118228	19.096361046657	6.01148134027608	10.5853682339657	1	"sheet1"
"A"	15.7661025046837	11.5735149336979	6.74305288214236	8.57124011847191	9.87866936787032	1	"sheet1"
"A"	19.9604123779573	11.6643244065344	2.72749500302598	3.45107323490083	17.4824494260829	1	"sheet1"
"A"	18.9180534523912	8.29464709828608	8.74588292324916	1.69895695080049	5.61568573000841	1	"sheet1"
"A"	9.99839503481053	10.2055345103145	18.1712189815007	9.60274276835844	12.8861646221485	1	"sheet1"
"A"	16.784755301429	8.71838917862624	17.321176021127	9.07992290519178	3.72773879626766	1	"sheet1"
"A"	5.02923167054541	10.093291210942	13.6065231368411	6.06847770884633	1.99147154367529	1	"sheet1"
"A"	18.7813313486986	4.44596799416468	14.4602531914134	5.3450059175957	12.7543289619498	1	"sheet1"
"A"	4.23588042613119	7.26095155742951	6.83421323169023	10.2080165264197	4.44708750303835	1	"sheet1"
"A"	7.25837200577371	8.28502838895656	17.6149840482976	18.7085386181716	15.0754349387717	1	"sheet1"
"A"	15.2287251597736	9.23445450142026	10.2365979463793	15.1836089468561	13.8612402398139	1	"sheet1"
"A"	3.7498722395394	11.7751066323835	3.8824452557601	3.41367279714905	12.8834361305926	1	"sheet1"
"A"	8.14895555493422	5.40961016970687	4.4293995318003	7.46131340926513	10.5314243989997	1	"sheet1"
"A"	2.19982519699261	13.3210268036928	3.48613068717532	15.2462037666701	7.67691907053813	1	"sheet1"
"A"	16.8070775649976	19.7480122158304	6.94188260124065	18.7074729069136	7.72378144320101	1	"sheet1"
"A"	15.8784035078716	10.5082159722224	7.85647143307142	6.99067566287704	15.8043242220301	1	"sheet1"
"A"	14.3547398715746	1.46724553708918	12.6038258653134	3.53672765218653	3.83349502598867	1	"sheet1"
"A"	17.4294266623911	18.1170796905644	10.9950701142661	10.6552396446932	3.9162841020152	1	"sheet1"
"A"	7.91722271684557	1.88321930984966	7.017955358373	3.85437136306427	18.2844488816336	1	"sheet1"
"A"	17.2043337665964	18.9003616280388	17.7884942232631	10.955241453601	16.2251840799581	1	"sheet1"
"A"	7.417868580902	12.9365131519735	15.7736933522392	18.7344462864567	12.7620910541154	1	"sheet1"
"A"	13.6911690998822	8.79720810474828	9.62304922938347	9.93937684735283	1.60310188890435	1	"sheet1"
"A"	13.2273548208177	10.8089066657703	18.6557584723923	13.6650855198968	13.9157531589735	1	"sheet1"
"A"	6.0583068318665	19.7724444067571	4.18621985195205	16.8612065219786	18.0130758006126	1	"sheet1"
"A"	8.7687799113337	1.67541213077493	6.01790312374942	16.5860163937323	2.68471335270442	1	"sheet1"
"A"	7.74099759594537	1.15421968419105	18.1550442932639	11.5526294526644	13.9071990062948	1	"sheet1"
"A"	7.9044880324509	10.4114568307996	11.4363180475775	8.43961066403426	10.3588089826517	1	"sheet1"
"A"	14.030125443358	17.5052121789195	10.455790489912	11.5145505792461	12.1289681624621	1	"sheet1"
"A"	13.1729548142757	1.07681308593601	6.39282375946641	19.3745493269525	7.28128485754132	1	"sheet1"
"A"	10.5309486521874	11.2528554818127	6.09225708665326	10.160985382041	4.52942073927261	1	"sheet1"
"A"	3.2901023812592	18.3874839765485	5.32607249682769	2.30327920638956	2.06503476435319	1	"sheet1"
"A"	2.17447007237934	9.84362601418979	19.1659044427797	17.7234263543505	1.90410595433787	1	"sheet1"
"A"	12.1386880613863	8.45938857155852	15.1582596527878	10.0269321550149	18.6497512990609	1	"sheet1"
"A"	17.0643427842297	5.20023683016188	3.55646659946069	13.0960294837132	8.43821495189331	1	"sheet1"
"A"	7.64570554438978	17.6225826551672	15.5959916834254	17.0031798586715	18.0086085237563	1	"sheet1"
"A"	13.3587764415424	4.21700626634993	17.9007328732405	2.69984311703593	15.8493849341758	1	"sheet1"
"A"	19.448892672779	8.23065548250452	13.914146436844	2.85831648460589	7.41690620477311	1	"sheet1"
"A"	6.96597190923057	14.4823352524545	9.38372299564071	19.8290666560642	4.77668490167707	1	"sheet1"
"A"	15.7252624745015	18.0403602782171	9.65712791099213	10.716265256051	15.3663571868092	1	"sheet1"
"A"	1.19075886905193	16.2253571692854	17.3472908993717	10.0491244788282	12.5629560232628	1	"sheet1"
"A"	5.99786803522147	10.2247168926988	18.8132586521097	3.42500365176238	4.63322301534936	1	"sheet1"
"A"	17.713617913425	19.3800330385566	8.12498564482667	13.6833435352892	18.9374109944329	1	"sheet1"
"A"	3.71897266479209	1.58171983831562	8.87831623642705	5.82596942200325	7.81931597110815	1	"sheet1"
"A"	1.9435145680327	17.2023951015435	16.3280764946248	7.42376676108688	16.3518173589837	1	"sheet1"
"A"	12.1320766967256	1.77909918501973	2.15677463379689	4.75191598571837	1.8808219737839	1	"sheet1"
"A"	14.7791760654654	11.6873967621941	15.2020488062408	6.82262232061476	7.3113708589226	1	"sheet1"
"A"	15.1284826525953	16.2773220739327	16.1129388960544	3.10095676383935	3.8981105631683	1	"sheet1"
"A"	7.22893267730251	7.13005015137605	7.22261391486973	10.1218043055851	8.81027587340213	1	"sheet1"
"A"	7.88006054400466	14.0357926844154	12.3408837832976	2.62390641332604	6.52025240357034	1	"sheet1"
"A"	14.7089638332836	10.4969769464806	17.5427616140805	15.7754415513482	14.4625400302466	1	"sheet1"
"A"	2.01781260990538	14.6352761317976	7.10346068977378	5.11635588062927	1.78983784117736	1	"sheet1"
"A"	5.97529395669699	7.33523202361539	12.315601124661	8.67051773238927	1.56463298387825	1	"sheet1"
"A"	10.9771459882613	17.7685498178471	19.4118216298521	6.35516374302097	11.6367385410704	1	"sheet1"
"A"	1.90725070610642	8.88103722967207	18.8260693768971	12.0262829975691	17.0974008019548	1	"sheet1"
"A"	7.07385405828245	16.943658368662	18.4248998533003	7.57552342489362	5.37666970957071	1	"sheet1"
"A"	6.97783092362806	3.11387898121029	6.12809363775887	19.6327004262712	6.1561246861238	1	"sheet1"
"A"	16.3164724360686	15.6265575634316	14.6832871085498	6.9684129212983	19.4999249556568	1	"sheet1"
"A"	10.6225426562596	8.61624332144856	13.7096143651288	2.18316532159224	19.9004325885326	1	"sheet1"
"A"	14.7370185311884	17.231617571786	6.02154530771077	4.7629537160974	13.7480858447962	1	"sheet1"
"A"	10.0633835012559	2.87859605345875	17.8674081235658	3.89467671723105	11.654436616227	1	"sheet1"
"A"	14.1440121291671	7.99938694247976	19.1544260506053	13.6471909270622	5.20550982374698	1	"sheet1"
"A"	19.8942877957597	6.58022871147841	13.6334996307269	9.63555493438616	19.9337802003138	1	"sheet1"
"A"	14.8954963313881	12.9943845402449	16.9651857006829	16.1345057722647	18.212775014108	1	"sheet1"
"A"	4.03145248582587	13.4810525118373	9.30476335785352	9.04468992608599	2.73410386382602	1	"sheet1"
"A"	5.72546291677281	12.7543359559495	3.06563947186805	1.43266868009232	11.0737371144351	1	"sheet1"
"A"	1.88750310591422	8.26861498015933	12.8080517316703	1.83895691344514	3.48850979283452	1	"sheet1"
"A"	7.01536870654672	3.59851320297457	15.0685025225393	9.88441866124049	19.1496256275568	1	"sheet1"
"A"	11.2960899902973	5.40452017029747	9.36262566410005	3.07953481073491	16.860398120014	1	"sheet1"
"A"	1.69627512129955	16.7794914429542	7.37268352066167	6.10025476291776	10.0967341035139	1	"sheet1"
"A"	9.19217592361383	4.51967292185873	11.3172589119058	11.6882748520002	1.60691375588067	1	"sheet1"
"A"	2.24569045798853	14.6894961921498	11.9773645880632	16.5724491667934	5.51343548041768	1	"sheet1"
"A"	11.2296783400234	12.705274671549	10.9025878987741	17.1740832270589	2.67192920600064	1	"sheet1"
"A"	17.323614122346	16.8917827757541	16.5262929536402	14.9287444832735	17.4533941748086	1	"sheet1"
"A"	9.77286602044478	11.1702104795258	7.49473969801329	16.667256486835	14.7655960980337	1	"sheet1"
"A"	14.2921227558982	6.85785629949532	13.8456090176478	5.06865949672647	11.9147531525232	1	"sheet1"
"A"	15.6150533850305	16.3192654352169	4.47429571463726	19.8709905305877	1.12383187911473	1	"sheet1"
"A"	17.6153286653571	8.01649156725034	2.24358473764732	6.58070011856034	8.37087048962712	1	"sheet1"
"A"	14.4014007719234	10.5293405144475	17.7052200308535	19.4595551115926	11.4977011580486	1	"sheet1"
"A"	13.9762715660036	13.5529707889073	2.50325351278298	4.13374023581855	6.70701471273787	1	"sheet1"
"A"	8.37435851362534	17.2369883221108	9.43657141807489	4.41250613378361	6.11089389724657	1	"sheet1"
"A"	17.9191494812258	19.0088337459601	14.3748283507302	7.31478089164011	2.83613143349066	1	"sheet1"
"A"	16.1442084980663	2.56387495854869	9.56564672663808	1.88306113309227	5.99566663289443	1	"sheet1"
"A"	10.332661540946	7.86887204670347	4.47685801354237	1.61411936720833	9.92718804441392	1	"sheet1"
"A"	2.56882587424479	18.3921885716263	2.57851332472637	12.3968514942098	5.32930354773998	1	"sheet1"
"A"	15.4912499419879	16.4340130023193	1.18431808101013	3.00924046430737	14.5897910417989	1	"sheet1"
"A"	10.1276074231137	1.01176222646609	11.2659364244901	3.03371096518822	13.57380846655	1	"sheet1"
"A"	4.96760931750759	5.8681008471176	10.9453355656005	9.34236866980791	14.1257936623879	1	"sheet1"
"A"	14.9270534482785	13.2998232305981	13.3000904712826	12.4566430561244	15.7059232867323	1	"sheet1"
"A"	16.504693005234	9.26443297392689	8.5786589384079	5.72515037213452	9.4339809617959	1	"sheet1"
"A"	13.9808237971738	4.88841836014763	11.9194654317107	12.6711802678183	9.87713238224387	1	"sheet1"
"A"	15.8495702641085	13.9954657554626	7.97983277216554	18.2641136085149	11.7649993295781	1	"sheet1"
"A"	18.0885576333385	4.93817247962579	18.6125583278481	19.5670242828783	3.21849055727944	1	"sheet1"
"A"	14.4900730403606	8.53199567575939	2.33142861304805	10.0515902242623	17.9052648346405	1	"sheet1"
"A"	2.49828515853733	1.23765716725029	3.71174937160686	10.7336852743756	19.574551361613	1	"sheet1"
"A"	9.63865693029948	4.30787063832395	13.053574392572	8.98628603387624	11.9913410812151	1	"sheet1"
"A"	5.4471154732164	4.60643777484074	9.26382268662564	12.981002333574	10.5429651311133	1	"sheet1"
"A"	3.09685145854019	18.5569868329912	9.17123245121911	19.305495736422	11.946866232669	1	"sheet1"
"A"	14.8444200407248	9.97405094350688	6.28899296768941	3.11702571040951	12.3350928267464	1	"sheet1"
